timestamp,symbol,qty,current_price,market_value,unrealized_pl,imv,combined_market_value,pnl_pct
2026-08-31T09:57:20.042258-04:00,SPY260904C00766000,-100,4.38,-43800.0,-600.0,,,
2026-08-31T09:57:20.042258-04:00,SPY260904C00776000,100,0.66,6600.0,0.0,,,
2026-08-31T09:57:20.042258-04:00,SPY260904P00756000,100,1.0,10000.0,-500.0,,,
2026-08-31T09:57:20.042258-04:00,SPY260904P00766000,-100,3.46,-34600.0,800.0,,,
2026-08-31T09:57:20.042258-04:00,TOTAL,,,-61800.0,,61500.0,-300.0,-0.49
2026-08-31T09:58:20.049141-04:00,SPY260904C00766000,-100,4.25,-42500.0,700.0,,,
2026-08-31T09:58:20.049141-04:00,SPY260904C00776000,100,0.62,6200.0,-400.0,,,
2026-08-31T09:58:20.049141-04:00,SPY260904P00756000,100,1.04,10400.0,-100.0,,,
2026-08-31T09:58:20.049141-04:00,SPY260904P00766000,-100,3.57,-35700.0,-300.0,,,
2026-08-31T09:58:20.049141-04:00,TOTAL,,,-61600.0,,61500.0,-100.0,-0.16
2026-08-31T09:59:20.061717-04:00,SPY260904C00766000,-100,4.25,-42500.0,700.0,,,
2026-08-31T09:59:20.061717-04:00,SPY260904C00776000,100,0.63,6300.0,-300.0,,,
2026-08-31T09:59:20.061717-04:00,SPY260904P00756000,100,1.05,10500.0,0.0,,,
2026-08-31T09:59:20.061717-04:00,SPY260904P00766000,-100,3.6,-36000.0,-600.0,,,
2026-08-31T09:59:20.061717-04:00,TOTAL,,,-61700.0,,61500.0,-200.0,-0.33
2026-08-31T10:00:20.128635-04:00,SPY260904C00766000,-100,4.2,-42000.0,1200.0,,,
2026-08-31T10:00:20.128635-04:00,SPY260904C00776000,100,0.61,6100.0,-500.0,,,
2026-08-31T10:00:20.128635-04:00,SPY260904P00756000,100,1.05,10500.0,0.0,,,
2026-08-31T10:00:20.128635-04:00,SPY260904P00766000,-100,3.62,-36200.0,-800.0,,,
2026-08-31T10:00:20.128635-04:00,TOTAL,,,-61600.0,,61500.0,-100.0,-0.16
2026-08-31T10:01:20.147131-04:00,SPY260904C00766000,-100,4.22,-42200.0,1000.0,,,
2026-08-31T10:01:20.147131-04:00,SPY260904C00776000,100,0.62,6200.0,-400.0,,,
2026-08-31T10:01:20.147131-04:00,SPY260904P00756000,100,1.05,10500.0,0.0,,,
2026-08-31T10:01:20.147131-04:00,SPY260904P00766000,-100,3.6,-36000.0,-600.0,,,
2026-08-31T10:01:20.147131-04:00,TOTAL,,,-61500.0,,61500.0,0.0,0.0
2026-08-31T10:02:20.144037-04:00,SPY260904C00766000,-100,4.17,-41700.0,1500.0,,,
2026-08-31T10:02:20.144037-04:00,SPY260904C00776000,100,0.61,6100.0,-500.0,,,
2026-08-31T10:02:20.144037-04:00,SPY260904P00756000,100,1.08,10800.0,300.0,,,
2026-08-31T10:02:20.144037-04:00,SPY260904P00766000,-100,3.66,-36600.0,-1200.0,,,
2026-08-31T10:02:20.144037-04:00,TOTAL,,,-61400.0,,61500.0,100.0,0.16
2026-08-31T10:03:20.144774-04:00,SPY260904C00766000,-100,4.12,-41200.0,2000.0,,,
2026-08-31T10:03:20.144774-04:00,SPY260904C00776000,100,0.6,6000.0,-600.0,,,
2026-08-31T10:03:20.144774-04:00,SPY260904P00756000,100,1.11,11100.0,600.0,,,
2026-08-31T10:03:20.144774-04:00,SPY260904P00766000,-100,3.74,-37400.0,-2000.0,,,
2026-08-31T10:03:20.144774-04:00,TOTAL,,,-61500.0,,61500.0,0.0,0.0
2026-08-31T10:04:20.183701-04:00,SPY260904C00766000,-100,4.12,-41200.0,2000.0,,,
2026-08-31T10:04:20.183701-04:00,SPY260904C00776000,100,0.6,6000.0,-600.0,,,
2026-08-31T10:04:20.183701-04:00,SPY260904P00756000,100,1.11,11100.0,600.0,,,
2026-08-31T10:04:20.183701-04:00,SPY260904P00766000,-100,3.75,-37500.0,-2100.0,,,
2026-08-31T10:04:20.183701-04:00,TOTAL,,,-61600.0,,61500.0,-100.0,-0.16
2026-08-31T10:05:20.241580-04:00,SPY260904C00766000,-100,4.09,-40900.0,2300.0,,,
2026-08-31T10:05:20.241580-04:00,SPY260904C00776000,100,0.59,5900.0,-700.0,,,
2026-08-31T10:05:20.241580-04:00,SPY260904P00756000,100,1.12,11200.0,700.0,,,
2026-08-31T10:05:20.241580-04:00,SPY260904P00766000,-100,3.77,-37700.0,-2300.0,,,
2026-08-31T10:05:20.241580-04:00,TOTAL,,,-61500.0,,61500.0,0.0,0.0
2026-08-31T10:06:20.277322-04:00,SPY260904C00766000,-100,4.15,-41500.0,1700.0,,,
2026-08-31T10:06:20.277322-04:00,SPY260904C00776000,100,0.6,6000.0,-600.0,,,
2026-08-31T10:06:20.277322-04:00,SPY260904P00756000,100,1.08,10800.0,300.0,,,
2026-08-31T10:06:20.277322-04:00,SPY260904P00766000,-100,3.69,-36900.0,-1500.0,,,
2026-08-31T10:06:20.277322-04:00,TOTAL,,,-61600.0,,61500.0,-100.0,-0.16
2026-08-31T10:07:20.369079-04:00,SPY260904C00766000,-100,4.03,-40300.0,2900.0,,,
2026-08-31T10:07:20.369079-04:00,SPY260904C00776000,100,0.57,5700.0,-900.0,,,
2026-08-31T10:07:20.369079-04:00,SPY260904P00756000,100,1.13,11300.0,800.0,,,
2026-08-31T10:07:20.369079-04:00,SPY260904P00766000,-100,3.83,-38300.0,-2900.0,,,
2026-08-31T10:07:20.369079-04:00,TOTAL,,,-61600.0,,61500.0,-100.0,-0.16
2026-08-31T10:08:20.282947-04:00,SPY260904C00766000,-100,3.95,-39500.0,3700.0,,,
2026-08-31T10:08:20.282947-04:00,SPY260904C00776000,100,0.56,5600.0,-1000.0,,,
2026-08-31T10:08:20.282947-04:00,SPY260904P00756000,100,1.17,11700.0,1200.0,,,
2026-08-31T10:08:20.282947-04:00,SPY260904P00766000,-100,3.92,-39200.0,-3800.0,,,
2026-08-31T10:08:20.282947-04:00,TOTAL,,,-61400.0,,61500.0,100.0,0.16
2026-08-31T10:09:20.303361-04:00,SPY260904C00766000,-100,3.99,-39900.0,3300.0,,,
2026-08-31T10:09:20.303361-04:00,SPY260904C00776000,100,0.57,5700.0,-900.0,,,
2026-08-31T10:09:20.303361-04:00,SPY260904P00756000,100,1.15,11500.0,1000.0,,,
2026-08-31T10:09:20.303361-04:00,SPY260904P00766000,-100,3.88,-38800.0,-3400.0,,,
2026-08-31T10:09:20.303361-04:00,TOTAL,,,-61500.0,,61500.0,0.0,0.0
2026-08-31T10:10:20.366547-04:00,SPY260904C00766000,-100,3.9,-39000.0,4200.0,,,
2026-08-31T10:10:20.366547-04:00,SPY260904C00776000,100,0.54,5400.0,-1200.0,,,
2026-08-31T10:10:20.366547-04:00,SPY260904P00756000,100,1.19,11900.0,1400.0,,,
2026-08-31T10:10:20.366547-04:00,SPY260904P00766000,-100,3.96,-39600.0,-4200.0,,,
2026-08-31T10:10:20.366547-04:00,TOTAL,,,-61300.0,,61500.0,200.0,0.33
2026-08-31T10:11:20.338687-04:00,SPY260904C00766000,-100,3.97,-39700.0,3500.0,,,
2026-08-31T10:11:20.338687-04:00,SPY260904C00776000,100,0.56,5600.0,-1000.0,,,
2026-08-31T10:11:20.338687-04:00,SPY260904P00756000,100,1.16,11600.0,1100.0,,,
2026-08-31T10:11:20.338687-04:00,SPY260904P00766000,-100,3.89,-38900.0,-3500.0,,,
2026-08-31T10:11:20.338687-04:00,TOTAL,,,-61400.0,,61500.0,100.0,0.16
2026-08-31T10:12:20.356752-04:00,SPY260904C00766000,-100,3.94,-39400.0,3800.0,,,
2026-08-31T10:12:20.356752-04:00,SPY260904C00776000,100,0.55,5500.0,-1100.0,,,
2026-08-31T10:12:20.356752-04:00,SPY260904P00756000,100,1.16,11600.0,1100.0,,,
2026-08-31T10:12:20.356752-04:00,SPY260904P00766000,-100,3.9,-39000.0,-3600.0,,,
2026-08-31T10:12:20.356752-04:00,TOTAL,,,-61300.0,,61500.0,200.0,0.33
2026-08-31T10:13:20.377397-04:00,SPY260904C00766000,-100,3.96,-39600.0,3600.0,,,
2026-08-31T10:13:20.377397-04:00,SPY260904C00776000,100,0.55,5500.0,-1100.0,,,
2026-08-31T10:13:20.377397-04:00,SPY260904P00756000,100,1.14,11400.0,900.0,,,
2026-08-31T10:13:20.377397-04:00,SPY260904P00766000,-100,3.85,-38500.0,-3100.0,,,
2026-08-31T10:13:20.377397-04:00,TOTAL,,,-61200.0,,61500.0,300.0,0.49
2026-08-31T10:14:20.412887-04:00,SPY260904C00766000,-100,3.99,-39900.0,3300.0,,,
2026-08-31T10:14:20.412887-04:00,SPY260904C00776000,100,0.56,5600.0,-1000.0,,,
2026-08-31T10:14:20.412887-04:00,SPY260904P00756000,100,1.12,11200.0,700.0,,,
2026-08-31T10:14:20.412887-04:00,SPY260904P00766000,-100,3.8,-38000.0,-2600.0,,,
2026-08-31T10:14:20.412887-04:00,TOTAL,,,-61100.0,,61500.0,400.0,0.65
2026-08-31T10:15:20.453780-04:00,SPY260904C00766000,-100,4.03,-40300.0,2900.0,,,
2026-08-31T10:15:20.453780-04:00,SPY260904C00776000,100,0.57,5700.0,-900.0,,,
2026-08-31T10:15:20.453780-04:00,SPY260904P00756000,100,1.1,11000.0,500.0,,,
2026-08-31T10:15:20.453780-04:00,SPY260904P00766000,-100,3.75,-37500.0,-2100.0,,,
2026-08-31T10:15:20.453780-04:00,TOTAL,,,-61100.0,,61500.0,400.0,0.65
2026-08-31T10:16:20.469589-04:00,SPY260904C00766000,-100,4.02,-40200.0,3000.0,,,
2026-08-31T10:16:20.469589-04:00,SPY260904C00776000,100,0.56,5600.0,-1000.0,,,
2026-08-31T10:16:20.469589-04:00,SPY260904P00756000,100,1.09,10900.0,400.0,,,
2026-08-31T10:16:20.469589-04:00,SPY260904P00766000,-100,3.75,-37500.0,-2100.0,,,
2026-08-31T10:16:20.469589-04:00,TOTAL,,,-61200.0,,61500.0,300.0,0.49
2026-08-31T10:17:20.448422-04:00,SPY260904C00766000,-100,4.05,-40500.0,2700.0,,,
2026-08-31T10:17:20.448422-04:00,SPY260904C00776000,100,0.57,5700.0,-900.0,,,
2026-08-31T10:17:20.448422-04:00,SPY260904P00756000,100,1.09,10900.0,400.0,,,
2026-08-31T10:17:20.448422-04:00,SPY260904P00766000,-100,3.73,-37300.0,-1900.0,,,
2026-08-31T10:17:20.448422-04:00,TOTAL,,,-61200.0,,61500.0,300.0,0.49
2026-08-31T10:18:35.578041-04:00,SPY260904C00766000,-100,4.13,-41300.0,1900.0,,,
2026-08-31T10:18:35.578041-04:00,SPY260904C00776000,100,0.59,5900.0,-700.0,,,
2026-08-31T10:18:35.578041-04:00,SPY260904P00756000,100,1.05,10500.0,0.0,,,
2026-08-31T10:18:35.578041-04:00,SPY260904P00766000,-100,3.63,-36300.0,-900.0,,,
2026-08-31T10:18:35.578041-04:00,TOTAL,,,-61200.0,,61500.0,300.0,0.49
2026-08-31T10:19:35.540482-04:00,SPY260904C00766000,-100,4.08,-40800.0,2400.0,,,
2026-08-31T10:19:35.540482-04:00,SPY260904C00776000,100,0.57,5700.0,-900.0,,,
2026-08-31T10:19:35.540482-04:00,SPY260904P00756000,100,1.07,10700.0,200.0,,,
2026-08-31T10:19:35.540482-04:00,SPY260904P00766000,-100,3.68,-36800.0,-1400.0,,,
2026-08-31T10:19:35.540482-04:00,TOTAL,,,-61200.0,,61500.0,300.0,0.49
2026-08-31T10:20:35.517327-04:00,SPY260904C00766000,-100,4.01,-40100.0,3100.0,,,
2026-08-31T10:20:35.517327-04:00,SPY260904C00776000,100,0.56,5600.0,-1000.0,,,
2026-08-31T10:20:35.517327-04:00,SPY260904P00756000,100,1.09,10900.0,400.0,,,
2026-08-31T10:20:35.517327-04:00,SPY260904P00766000,-100,3.73,-37300.0,-1900.0,,,
2026-08-31T10:20:35.517327-04:00,TOTAL,,,-60900.0,,61500.0,600.0,0.98
2026-08-31T10:21:35.576319-04:00,SPY260904C00766000,-100,4.04,-40400.0,2800.0,,,
2026-08-31T10:21:35.576319-04:00,SPY260904C00776000,100,0.56,5600.0,-1000.0,,,
2026-08-31T10:21:35.576319-04:00,SPY260904P00756000,100,1.06,10600.0,100.0,,,
2026-08-31T10:21:35.576319-04:00,SPY260904P00766000,-100,3.68,-36800.0,-1400.0,,,
2026-08-31T10:21:35.576319-04:00,TOTAL,,,-61000.0,,61500.0,500.0,0.81
2026-08-31T10:22:35.601067-04:00,SPY260904C00766000,-100,4.02,-40200.0,3000.0,,,
2026-08-31T10:22:35.601067-04:00,SPY260904C00776000,100,0.56,5600.0,-1000.0,,,
2026-08-31T10:22:35.601067-04:00,SPY260904P00756000,100,1.06,10600.0,100.0,,,
2026-08-31T10:22:35.601067-04:00,SPY260904P00766000,-100,3.68,-36800.0,-1400.0,,,
2026-08-31T10:22:35.601067-04:00,TOTAL,,,-60800.0,,61500.0,700.0,1.14
2026-08-31T10:23:35.622316-04:00,SPY260904C00766000,-100,3.77,-37700.0,5500.0,,,
2026-08-31T10:23:35.622316-04:00,SPY260904C00776000,100,0.51,5100.0,-1500.0,,,
2026-08-31T10:23:35.622316-04:00,SPY260904P00756000,100,1.19,11900.0,1400.0,,,
2026-08-31T10:23:35.622316-04:00,SPY260904P00766000,-100,4.03,-40300.0,-4900.0,,,
2026-08-31T10:23:35.622316-04:00,TOTAL,,,-61000.0,,61500.0,500.0,0.81
2026-08-31T10:24:35.669907-04:00,SPY260904C00766000,-100,3.76,-37600.0,5600.0,,,
2026-08-31T10:24:35.669907-04:00,SPY260904C00776000,100,0.5,5000.0,-1600.0,,,
2026-08-31T10:24:35.669907-04:00,SPY260904P00756000,100,1.19,11900.0,1400.0,,,
2026-08-31T10:24:35.669907-04:00,SPY260904P00766000,-100,4.05,-40500.0,-5100.0,,,
2026-08-31T10:24:35.669907-04:00,TOTAL,,,-61200.0,,61500.0,300.0,0.49
2026-08-31T10:25:35.703663-04:00,SPY260904C00766000,-100,3.6,-36000.0,7200.0,,,
2026-08-31T10:25:35.703663-04:00,SPY260904C00776000,100,0.48,4800.0,-1800.0,,,
2026-08-31T10:25:35.703663-04:00,SPY260904P00756000,100,1.27,12700.0,2200.0,,,
2026-08-31T10:25:35.703663-04:00,SPY260904P00766000,-100,4.25,-42500.0,-7100.0,,,
2026-08-31T10:25:35.703663-04:00,TOTAL,,,-61000.0,,61500.0,500.0,0.81
2026-08-31T10:26:35.724809-04:00,SPY260904C00766000,-100,3.58,-35800.0,7400.0,,,
2026-08-31T10:26:35.724809-04:00,SPY260904C00776000,100,0.47,4700.0,-1900.0,,,
2026-08-31T10:26:35.724809-04:00,SPY260904P00756000,100,1.28,12800.0,2300.0,,,
2026-08-31T10:26:35.724809-04:00,SPY260904P00766000,-100,4.27,-42700.0,-7300.0,,,
2026-08-31T10:26:35.724809-04:00,TOTAL,,,-61000.0,,61500.0,500.0,0.81
2026-08-31T10:27:35.777830-04:00,SPY260904C00766000,-100,3.59,-35900.0,7300.0,,,
2026-08-31T10:27:35.777830-04:00,SPY260904C00776000,100,0.47,4700.0,-1900.0,,,
2026-08-31T10:27:35.777830-04:00,SPY260904P00756000,100,1.27,12700.0,2200.0,,,
2026-08-31T10:27:35.777830-04:00,SPY260904P00766000,-100,4.26,-42600.0,-7200.0,,,
2026-08-31T10:27:35.777830-04:00,TOTAL,,,-61100.0,,61500.0,400.0,0.65
2026-08-31T10:28:35.774637-04:00,SPY260904C00766000,-100,3.64,-36400.0,6800.0,,,
2026-08-31T10:28:35.774637-04:00,SPY260904C00776000,100,0.48,4800.0,-1800.0,,,
2026-08-31T10:28:35.774637-04:00,SPY260904P00756000,100,1.23,12300.0,1800.0,,,
2026-08-31T10:28:35.774637-04:00,SPY260904P00766000,-100,4.16,-41600.0,-6200.0,,,
2026-08-31T10:28:35.774637-04:00,TOTAL,,,-60900.0,,61500.0,600.0,0.98
2026-08-31T10:29:35.801158-04:00,SPY260904C00766000,-100,3.62,-36200.0,7000.0,,,
2026-08-31T10:29:35.801158-04:00,SPY260904C00776000,100,0.48,4800.0,-1800.0,,,
2026-08-31T10:29:35.801158-04:00,SPY260904P00756000,100,1.25,12500.0,2000.0,,,
2026-08-31T10:29:35.801158-04:00,SPY260904P00766000,-100,4.19,-41900.0,-6500.0,,,
2026-08-31T10:29:35.801158-04:00,TOTAL,,,-60800.0,,61500.0,700.0,1.14
2026-08-31T10:30:35.809888-04:00,SPY260904C00766000,-100,3.67,-36700.0,6500.0,,,
2026-08-31T10:30:35.809888-04:00,SPY260904C00776000,100,0.49,4900.0,-1700.0,,,
2026-08-31T10:30:35.809888-04:00,SPY260904P00756000,100,1.22,12200.0,1700.0,,,
2026-08-31T10:30:35.809888-04:00,SPY260904P00766000,-100,4.12,-41200.0,-5800.0,,,
2026-08-31T10:30:35.809888-04:00,TOTAL,,,-60800.0,,61500.0,700.0,1.14
2026-08-31T10:31:35.859770-04:00,SPY260904C00766000,-100,3.63,-36300.0,6900.0,,,
2026-08-31T10:31:35.859770-04:00,SPY260904C00776000,100,0.48,4800.0,-1800.0,,,
2026-08-31T10:31:35.859770-04:00,SPY260904P00756000,100,1.24,12400.0,1900.0,,,
2026-08-31T10:31:35.859770-04:00,SPY260904P00766000,-100,4.15,-41500.0,-6100.0,,,
2026-08-31T10:31:35.859770-04:00,TOTAL,,,-60600.0,,61500.0,900.0,1.46
2026-08-31T10:32:35.859803-04:00,SPY260904C00766000,-100,3.6,-36000.0,7200.0,,,
2026-08-31T10:32:35.859803-04:00,SPY260904C00776000,100,0.48,4800.0,-1800.0,,,
2026-08-31T10:32:35.859803-04:00,SPY260904P00756000,100,1.26,12600.0,2100.0,,,
2026-08-31T10:32:35.859803-04:00,SPY260904P00766000,-100,4.21,-42100.0,-6700.0,,,
2026-08-31T10:32:35.859803-04:00,TOTAL,,,-60700.0,,61500.0,800.0,1.3
2026-08-31T10:33:35.858119-04:00,SPY260904C00766000,-100,3.64,-36400.0,6800.0,,,
2026-08-31T10:33:35.858119-04:00,SPY260904C00776000,100,0.48,4800.0,-1800.0,,,
2026-08-31T10:33:35.858119-04:00,SPY260904P00756000,100,1.24,12400.0,1900.0,,,
2026-08-31T10:33:35.858119-04:00,SPY260904P00766000,-100,4.15,-41500.0,-6100.0,,,
2026-08-31T10:33:35.858119-04:00,TOTAL,,,-60700.0,,61500.0,800.0,1.3
2026-08-31T10:34:35.911091-04:00,SPY260904C00766000,-100,3.6,-36000.0,7200.0,,,
2026-08-31T10:34:35.911091-04:00,SPY260904C00776000,100,0.47,4700.0,-1900.0,,,
2026-08-31T10:34:35.911091-04:00,SPY260904P00756000,100,1.25,12500.0,2000.0,,,
2026-08-31T10:34:35.911091-04:00,SPY260904P00766000,-100,4.19,-41900.0,-6500.0,,,
2026-08-31T10:34:35.911091-04:00,TOTAL,,,-60700.0,,61500.0,800.0,1.3
2026-08-31T10:35:35.984500-04:00,SPY260904C00766000,-100,3.65,-36500.0,6700.0,,,
2026-08-31T10:35:35.984500-04:00,SPY260904C00776000,100,0.48,4800.0,-1800.0,,,
2026-08-31T10:35:35.984500-04:00,SPY260904P00756000,100,1.23,12300.0,1800.0,,,
2026-08-31T10:35:35.984500-04:00,SPY260904P00766000,-100,4.13,-41300.0,-5900.0,,,
2026-08-31T10:35:35.984500-04:00,TOTAL,,,-60700.0,,61500.0,800.0,1.3
2026-08-31T10:36:35.986639-04:00,SPY260904C00766000,-100,3.9,-39000.0,4200.0,,,
2026-08-31T10:36:35.986639-04:00,SPY260904C00776000,100,0.53,5300.0,-1300.0,,,
2026-08-31T10:36:35.986639-04:00,SPY260904P00756000,100,1.13,11300.0,800.0,,,
2026-08-31T10:36:35.986639-04:00,SPY260904P00766000,-100,3.84,-38400.0,-3000.0,,,
2026-08-31T10:36:35.986639-04:00,TOTAL,,,-60800.0,,61500.0,700.0,1.14
2026-08-31T10:37:36.042753-04:00,SPY260904C00766000,-100,3.99,-39900.0,3300.0,,,
2026-08-31T10:37:36.042753-04:00,SPY260904C00776000,100,0.55,5500.0,-1100.0,,,
2026-08-31T10:37:36.042753-04:00,SPY260904P00756000,100,1.09,10900.0,400.0,,,
2026-08-31T10:37:36.042753-04:00,SPY260904P00766000,-100,3.74,-37400.0,-2000.0,,,
2026-08-31T10:37:36.042753-04:00,TOTAL,,,-60900.0,,61500.0,600.0,0.98
2026-08-31T10:38:36.010372-04:00,SPY260904C00766000,-100,3.95,-39500.0,3700.0,,,
2026-08-31T10:38:36.010372-04:00,SPY260904C00776000,100,0.54,5400.0,-1200.0,,,
2026-08-31T10:38:36.010372-04:00,SPY260904P00756000,100,1.1,11000.0,500.0,,,
2026-08-31T10:38:36.010372-04:00,SPY260904P00766000,-100,3.78,-37800.0,-2400.0,,,
2026-08-31T10:38:36.010372-04:00,TOTAL,,,-60900.0,,61500.0,600.0,0.98
2026-08-31T10:39:36.067331-04:00,SPY260904C00766000,-100,3.93,-39300.0,3900.0,,,
2026-08-31T10:39:36.067331-04:00,SPY260904C00776000,100,0.53,5300.0,-1300.0,,,
2026-08-31T10:39:36.067331-04:00,SPY260904P00756000,100,1.11,11100.0,600.0,,,
2026-08-31T10:39:36.067331-04:00,SPY260904P00766000,-100,3.8,-38000.0,-2600.0,,,
2026-08-31T10:39:36.067331-04:00,TOTAL,,,-60900.0,,61500.0,600.0,0.98
2026-08-31T10:40:36.077283-04:00,SPY260904C00766000,-100,4.03,-40300.0,2900.0,,,
2026-08-31T10:40:36.077283-04:00,SPY260904C00776000,100,0.56,5600.0,-1000.0,,,
2026-08-31T10:40:36.077283-04:00,SPY260904P00756000,100,1.07,10700.0,200.0,,,
2026-08-31T10:40:36.077283-04:00,SPY260904P00766000,-100,3.7,-37000.0,-1600.0,,,
2026-08-31T10:40:36.077283-04:00,TOTAL,,,-61000.0,,61500.0,500.0,0.81
2026-08-31T10:41:36.095267-04:00,SPY260904C00766000,-100,4.07,-40700.0,2500.0,,,
2026-08-31T10:41:36.095267-04:00,SPY260904C00776000,100,0.57,5700.0,-900.0,,,
2026-08-31T10:41:36.095267-04:00,SPY260904P00756000,100,1.06,10600.0,100.0,,,
2026-08-31T10:41:36.095267-04:00,SPY260904P00766000,-100,3.65,-36500.0,-1100.0,,,
2026-08-31T10:41:36.095267-04:00,TOTAL,,,-60900.0,,61500.0,600.0,0.98
2026-08-31T10:42:36.120890-04:00,SPY260904C00766000,-100,4.11,-41100.0,2100.0,,,
2026-08-31T10:42:36.120890-04:00,SPY260904C00776000,100,0.58,5800.0,-800.0,,,
2026-08-31T10:42:36.120890-04:00,SPY260904P00756000,100,1.05,10500.0,0.0,,,
2026-08-31T10:42:36.120890-04:00,SPY260904P00766000,-100,3.62,-36200.0,-800.0,,,
2026-08-31T10:42:36.120890-04:00,TOTAL,,,-61000.0,,61500.0,500.0,0.81
2026-08-31T10:43:36.243363-04:00,SPY260904C00766000,-100,4.05,-40500.0,2700.0,,,
2026-08-31T10:43:36.243363-04:00,SPY260904C00776000,100,0.56,5600.0,-1000.0,,,
2026-08-31T10:43:36.243363-04:00,SPY260904P00756000,100,1.06,10600.0,100.0,,,
2026-08-31T10:43:36.243363-04:00,SPY260904P00766000,-100,3.66,-36600.0,-1200.0,,,
2026-08-31T10:43:36.243363-04:00,TOTAL,,,-60900.0,,61500.0,600.0,0.98
2026-08-31T10:44:36.206077-04:00,SPY260904C00766000,-100,4.0,-40000.0,3200.0,,,
2026-08-31T10:44:36.206077-04:00,SPY260904C00776000,100,0.55,5500.0,-1100.0,,,
2026-08-31T10:44:36.206077-04:00,SPY260904P00756000,100,1.07,10700.0,200.0,,,
2026-08-31T10:44:36.206077-04:00,SPY260904P00766000,-100,3.7,-37000.0,-1600.0,,,
2026-08-31T10:44:36.206077-04:00,TOTAL,,,-60800.0,,61500.0,700.0,1.14
2026-08-31T10:45:36.298741-04:00,SPY260904C00766000,-100,3.91,-39100.0,4100.0,,,
2026-08-31T10:45:36.298741-04:00,SPY260904C00776000,100,0.53,5300.0,-1300.0,,,
2026-08-31T10:45:36.298741-04:00,SPY260904P00756000,100,1.1,11000.0,500.0,,,
2026-08-31T10:45:36.298741-04:00,SPY260904P00766000,-100,3.77,-37700.0,-2300.0,,,
2026-08-31T10:45:36.298741-04:00,TOTAL,,,-60500.0,,61500.0,1000.0,1.63
2026-08-31T10:46:36.260461-04:00,SPY260904C00766000,-100,3.91,-39100.0,4100.0,,,
2026-08-31T10:46:36.260461-04:00,SPY260904C00776000,100,0.52,5200.0,-1400.0,,,
2026-08-31T10:46:36.260461-04:00,SPY260904P00756000,100,1.09,10900.0,400.0,,,
2026-08-31T10:46:36.260461-04:00,SPY260904P00766000,-100,3.77,-37700.0,-2300.0,,,
2026-08-31T10:46:36.260461-04:00,TOTAL,,,-60700.0,,61500.0,800.0,1.3
2026-08-31T10:47:36.315724-04:00,SPY260904C00766000,-100,3.83,-38300.0,4900.0,,,
2026-08-31T10:47:36.315724-04:00,SPY260904C00776000,100,0.51,5100.0,-1500.0,,,
2026-08-31T10:47:36.315724-04:00,SPY260904P00756000,100,1.12,11200.0,700.0,,,
2026-08-31T10:47:36.315724-04:00,SPY260904P00766000,-100,3.85,-38500.0,-3100.0,,,
2026-08-31T10:47:36.315724-04:00,TOTAL,,,-60500.0,,61500.0,1000.0,1.63
2026-08-31T10:48:36.310064-04:00,SPY260904C00766000,-100,3.95,-39500.0,3700.0,,,
2026-08-31T10:48:36.310064-04:00,SPY260904C00776000,100,0.53,5300.0,-1300.0,,,
2026-08-31T10:48:36.310064-04:00,SPY260904P00756000,100,1.09,10900.0,400.0,,,
2026-08-31T10:48:36.310064-04:00,SPY260904P00766000,-100,3.75,-37500.0,-2100.0,,,
2026-08-31T10:48:36.310064-04:00,TOTAL,,,-60800.0,,61500.0,700.0,1.14
2026-08-31T10:49:36.331703-04:00,SPY260904C00766000,-100,3.84,-38400.0,4800.0,,,
2026-08-31T10:49:36.331703-04:00,SPY260904C00776000,100,0.51,5100.0,-1500.0,,,
2026-08-31T10:49:36.331703-04:00,SPY260904P00756000,100,1.13,11300.0,800.0,,,
2026-08-31T10:49:36.331703-04:00,SPY260904P00766000,-100,3.87,-38700.0,-3300.0,,,
2026-08-31T10:49:36.331703-04:00,TOTAL,,,-60700.0,,61500.0,800.0,1.3
2026-08-31T10:50:36.378728-04:00,SPY260904C00766000,-100,3.79,-37900.0,5300.0,,,
2026-08-31T10:50:36.378728-04:00,SPY260904C00776000,100,0.5,5000.0,-1600.0,,,
2026-08-31T10:50:36.378728-04:00,SPY260904P00756000,100,1.14,11400.0,900.0,,,
2026-08-31T10:50:36.378728-04:00,SPY260904P00766000,-100,3.9,-39000.0,-3600.0,,,
2026-08-31T10:50:36.378728-04:00,TOTAL,,,-60500.0,,61500.0,1000.0,1.63
2026-08-31T10:51:36.366164-04:00,SPY260904C00766000,-100,3.88,-38800.0,4400.0,,,
2026-08-31T10:51:36.366164-04:00,SPY260904C00776000,100,0.52,5200.0,-1400.0,,,
2026-08-31T10:51:36.366164-04:00,SPY260904P00756000,100,1.11,11100.0,600.0,,,
2026-08-31T10:51:36.366164-04:00,SPY260904P00766000,-100,3.82,-38200.0,-2800.0,,,
2026-08-31T10:51:36.366164-04:00,TOTAL,,,-60700.0,,61500.0,800.0,1.3
2026-08-31T10:52:36.432037-04:00,SPY260904C00766000,-100,3.89,-38900.0,4300.0,,,
2026-08-31T10:52:36.432037-04:00,SPY260904C00776000,100,0.53,5300.0,-1300.0,,,
2026-08-31T10:52:36.432037-04:00,SPY260904P00756000,100,1.11,11100.0,600.0,,,
2026-08-31T10:52:36.432037-04:00,SPY260904P00766000,-100,3.81,-38100.0,-2700.0,,,
2026-08-31T10:52:36.432037-04:00,TOTAL,,,-60600.0,,61500.0,900.0,1.46
